Name,Address,city,country,phone,email,website,facebook,instagram,twitter,googlemap,license,mon,tue,wed,thu,fri,sat,sun,image,Online_Shop,StoreFront,Recreational,Medical,Curbside_Pickup,Accessible,Security
Sessions Cannabis Heritage on Lansdowne - Peterborough,"550 Lansdowne Street West, Unit #15","Peterborough, ON CA K9J 8J8",Canada,705-749-9767,peterborough@thejoint-venture.com,https://www.sessions.ca/locations/550-lansdowne-st-w-peterborough,,,https://www.instagram.com/sessions_PTBO,https://www.google.com/maps/dir/?api=1&destination=550%20Lansdowne%20Street%20West%2C%20Unit%20%2315%20Peterborough%2C%20ON%20CA%20K9J%208J8,Adult-Use Retail: CRSA1172417,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/825/avatar/1613746222-sessions_round_logo_.png?fit=crop&auto=format&w=140&h=140
ShinyBud - Orillia,975 West Ridge Blvd Unit #517,"Orillia, ON CA L3V 8A3",Canada,(705) 326-7723,orillia@shinybud.com,https://www.shinybud.com/,,,https://www.facebook.com/ShinyBud.SNYB,https://www.google.com/maps/dir/?api=1&destination=975%20West%20Ridge%20Blvd%20Unit%20%23517%20Orillia%2C%20ON%20CA%20L3V%208A3,,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/308/266/avatar/1648498580-google-snyb.jpg?fit=crop&auto=format&w=140&h=140
Ganja Garden,2399 Kingsway Dr,"Kitchener, ON CA N2C 1A5",Canada,519-894-3390,andreanguyen717@gmail.com,https://getganja.ca/,,,https://www.instagram.com/GanjaGardenCa,https://www.google.com/maps/dir/?api=1&destination=2399%20Kingsway%20Dr%20Kitchener%2C%20ON%20CA%20N2C%201A5,Adult-Use Retail: CRSA1206043,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/320/910/avatar/1661288471-logovector.jpg?fit=crop&auto=format&w=140&h=140
Meta Cannabis Supply Co. - Kitchener,"Unit H3, 569 Fairway Rd S","Kitchener, ON CA N2C 1X4",Canada,519-594-0134,info@metacannabis.com,http://metacannabis.com/,,,https://www.facebook.com/themetaco,https://www.google.com/maps/dir/?api=1&destination=Unit%20H3%2C%20569%20Fairway%20Rd%20S%20Kitchener%2C%20ON%20CA%20N2C%201X4,,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/300/896/avatar/1601596664-META_LOGO__.png?fit=crop&auto=format&w=140&h=140
Tonik Cannabis,560 West Street Unit B,"Brantford, ON CA N3R 6M7",Canada,519-304-5040,info@tonikcannabis.com,http://www.tonikcannabis.com/,,,https://www.facebook.com/@tonikcanna,https://www.google.com/maps/dir/?api=1&destination=560%20West%20Street%20Unit%20B%20Brantford%2C%20ON%20CA%20N3R%206M7,Adult-Use Retail: CRSA1196153,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,10:00AM - 7:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/308/288/avatar/1628778891-instore2.jpg?fit=crop&auto=format&w=140&h=140
Sparq Retail - Landsdowne St,861 Landsowne St W Unit 4,"Peterborough, ON CA K9J 1Z5",Canada,7057436914,rob@sparqretail.ca,http://sparqretail.ca/,,,https://www.facebook.com/sparqretail,https://www.google.com/maps/dir/?api=1&destination=861%20Landsowne%20St%20W%20Unit%204%20Peterborough%2C%20ON%20CA%20K9J%201Z5,,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/304/264/avatar/1610482080-Sparq.png?fit=crop&auto=format&w=140&h=140
Sparq Retail - Charlotte St,340 Charlotte Street,"Peterborough, ON CA K9J2V9",Canada,705-986-1833,info@sparqretail.ca,http://www.sparqretail.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=340%20Charlotte%20Street%20Peterborough%2C%20ON%20CA%20K9J2V9,Adult-Use Retail: CRSA1178195,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,10:00AM - 6:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/304/608/avatar/1610481952-Sparq.png?fit=crop&auto=format&w=140&h=140
The Cannabist Shop - Manitou Dr.,104-5 Manitou Drive,"Kitchener, ON CA N2C 2J6",Canada,(226) 647-0108,5@cannabistshop.ca,https://www.thecannabist.shop/,,,,https://www.google.com/maps/dir/?api=1&destination=104-5%20Manitou%20Drive%20Kitchener%2C%20ON%20CA%20N2C%202J6,,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/308/221/avatar/1620067627-cannabist.png?fit=crop&auto=format&w=140&h=140
Tokyo Smoke - Brantford King George,300 King George Rd Unit K5,"Brantford, ON CA N3R 7Y8",Canada,(519) 753-0714,askbob@tokyosmoke.com,https://stores.tokyosmoke.com/on/brantford/300-king-george-rd,,,,https://www.google.com/maps/dir/?api=1&destination=300%20King%20George%20Rd%20Unit%20K5%20Brantford%2C%20ON%20CA%20N3R%207Y8,Adult-Use Retail: CRSA1172480,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/597/avatar/1628791560-dominon.jpeg?fit=crop&auto=format&w=140&h=140
The Botanist - Buffalo,,,Canada,(716) 322-4411,,http://shopbotanist.com/buffalo,,,https://www.facebook.com/TheBotanist.Buffalo,https://www.google.com/maps/dir/?api=1&destination=192%20Seneca%20St%20Buffalo%2C%20New%20York%20US%2014204,,,,,,,,,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/059/422/avatar/1566939413-The-Botanist-Hex-Logo-Plain.jpeg?fit=crop&auto=format&w=140&h=140
Chamba Cannabis Co Inc,425 University Ave E Unit D,"Waterloo, ON CA N2K 4C9",Canada,5197446627,info@chamba.ca,https://www.chamba.ca/,,,https://www.facebook.com/ChambaCoInc,https://www.google.com/maps/dir/?api=1&destination=425%20University%20Ave%20E%20Unit%20D%20Waterloo%2C%20ON%20CA%20N2K%204C9,Adult-Use Retail: 1188950,9:30AM - 9:00PM,9:30AM - 9:00PM,9:30AM - 9:00PM,9:30AM - 10:00PM,9:30AM - 11:00PM,9:30AM - 11:00PM,9:30AM - 9:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/307/186/avatar/1614110287-IMG-20210223-WA0013.jpg?fit=crop&auto=format&w=140&h=140
The Grass Hut,245-265 King George Rd,"Brantford, ON CA N3R 7N7",Canada,(519) 757-1001,grasshutco@hotmail.com,http://grasshutco.com/,,,https://www.facebook.com/grasshutco,https://www.google.com/maps/dir/?api=1&destination=245-265%20King%20George%20Rd%20Brantford%2C%20ON%20CA%20N3R%207N7,Adult-Use Retail: CRSA1205842,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,12:00PM - 10:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/315/476/avatar/1648483837-the_grass_hut.jpeg?fit=crop&auto=format&w=140&h=140
Bongos Lifestyles,374 George St. North,"Peterborough, ON CA K9H 3R3",Canada,(705) 741 6151,bongoslifestyles@gmail.com,http://www.bongoslifestyles.com/,,,,https://www.google.com/maps/dir/?api=1&destination=374%20George%20St.%20North%20Peterborough%2C%20ON%20CA%20K9H%203R3,Adult-Use Retail: CRSA1233837,9:45AM - 8:00PM,9:45AM - 8:00PM,9:45AM - 8:00PM,9:45AM - 8:00PM,9:45AM - 9:30PM,9:45AM - 9:30PM,9:45AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/319/652/avatar/1653667411-bongos2.jpeg?fit=crop&auto=format&w=140&h=140
Zen Cannabis,280 Victoria Street North,"Kitchener, ON CA N2H 5E2",Canada,226-476-0344,Adrian.jb@zencann.ca,http://www.zencann.ca/,,,https://www.instagram.com/zencann.ca,https://www.google.com/maps/dir/?api=1&destination=280%20Victoria%20Street%20North%20Kitchener%2C%20ON%20CA%20N2H%205E2,Adult-Use Retail: CRSA1207514,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,12:00PM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/310/724/avatar/1631204104-zen-cannabliss-adjusted_208_-new-file-png.png?fit=crop&auto=format&w=140&h=140
Brant Cannabis co,168 Charing Cross Street,"Brantford, ON CA N3R 2J4",Canada,(519) 304-5420,brantcannabis@gmail.com,http://brantcannabisco.ca/,,,https://www.facebook.com/brantcannaco,https://www.google.com/maps/dir/?api=1&destination=168%20Charing%20Cross%20Street%20Brantford%2C%20ON%20CA%20N3R%202J4,Adult-Use Retail: CRSA1178470,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/305/321/avatar/1607460670-Screen_Shot_2020-12-08_at_3.50.54_PM.png?fit=crop&auto=format&w=140&h=140
Miss Jones Cannabis - Bell City Outpost,185 King George Rd.,"Brantford, ON CA N3R7R9",Canada,226-227-8659,bellcity@missjonescannabis.com,https://missjonescannabis.com/,,,https://www.facebook.com/Miss-Jones-Cannabis-Outposts-104688647933534,https://www.google.com/maps/dir/?api=1&destination=185%20King%20George%20Rd.%20Brantford%2C%20ON%20CA%20N3R7R9,Adult-Use Retail: CRSA1172738,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/676/avatar/1611257097-Miss_Jones_Logo.jpeg?fit=crop&auto=format&w=140&h=140
Miss Jones Cannabis - Chemong Outpost,1154 Chemong Rd. Unit N6A,"Peterborough, ON CA K9H 7S2",Canada,(705) 400-6750,chemong@missjonescannabis.com,http://www.missjonescannabis.com/,,,https://www.facebook.com/Miss-Jones-Cannabis-Outposts-104688647933534,https://www.google.com/maps/dir/?api=1&destination=1154%20Chemong%20Rd.%20Unit%20N6A%20Peterborough%2C%20ON%20CA%20K9H%207S2,Adult-Use Retail: CRSA1189784,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,10:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/310/350/avatar/1629745814-1616001701-miss_jones_logo.jpeg?fit=crop&auto=format&w=140&h=140
Sativa Bliss Cannabis,57 Queen St South,"Kitchener, ON CA N2G 1V8",Canada,519-208-3377,kitchener@sativabliss.ca,https://sativabliss.ca/,,,https://www.instagram.com/@sativa.bliss,https://www.google.com/maps/dir/?api=1&destination=57%20Queen%20St%20South%20Kitchener%2C%20ON%20CA%20N2G%201V8,Adult-Use Retail: CROL1186843,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/502/avatar/1611174365-sativa_bliss_circle_logo_for_social_media.jpg?fit=crop&auto=format&w=140&h=140
Elevate Cannabis,73 King St. W,"Kitchener, ON CA N2G1A7",Canada,519-513-9525,info@elevate-cannabis.ca,,,,,https://www.google.com/maps/dir/?api=1&destination=73%20King%20St.%20W%20Kitchener%2C%20ON%20CA%20N2G1A7,Adult-Use Retail: CROL1177762,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 7:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/305/555/avatar/1607713167-Screen_Shot_2020-12-11_at_1.59.12_PM.png?fit=crop&auto=format&w=140&h=140
Phoenix Cannabis - Kitchener,90 Queen St S,"Kitchener, ON CA N2G 1V9",Canada,226-647-0966,os@phoenixcannabis.ca,http://www.phoenixcannabis.ca/,,,https://www.facebook.com/PhoenixCannabi,https://www.google.com/maps/dir/?api=1&destination=90%20Queen%20St%20S%20Kitchener%2C%20ON%20CA%20N2G%201V9,Adult-Use Retail: CRSA1177937,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 9:00PM,10:00AM - 9:00PM,11:00AM - 9:00PM,11:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/308/293/avatar/1620306690-phoenix_cannabis.jpeg?fit=crop&auto=format&w=140&h=140
The House of Cannabis - Kitchener,181 King Street W,"Kitchener, ON CA N2G 1A7",Canada,(226) 499-7879,info@thehousecannabis.ca,http://www.thehousecannabis.ca/,,,https://twitter.com/thehouse_can,https://www.google.com/maps/dir/?api=1&destination=181%20King%20Street%20W%20Kitchener%2C%20ON%20CA%20N2G%201A7,Adult-Use Retail: CRSA1193821,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,10:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/517/avatar/1629149139-screen_shot_2021-08-16_at_22453_pm.png?fit=crop&auto=format&w=140&h=140
The Cannabist Shop - King W,201 King St W,"Kitchener, ON CA N2G 1B1",Canada,519 208 0606,201@thecannabist.shop,https://www.thecannabist.shop/,,,https://www.facebook.com/thebistshop519,https://www.google.com/maps/dir/?api=1&destination=201%20King%20St%20W%20Kitchener%2C%20ON%20CA%20N2G%201B1,,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/646/avatar/1613655792-Asset_2_4x.png?fit=crop&auto=format&w=140&h=140
CANNABIS XPRESS,4570 Penetanguishene Road,"Hillsdale, ON CA L0L 1V0",Canada,(249) 487-0029,hillsdale.cannabisxpress@gmail.com,https://www.cannabis-xpress.com/hillsdale,,,https://www.facebook.com/CANNA.XPRESS.ONTARIO,https://www.google.com/maps/dir/?api=1&destination=4570%20Penetanguishene%20Road%20Hillsdale%2C%20ON%20CA%20L0L%201V0,Adult-Use Retail: CRSA1205147,11:30AM - 8:00PM,11:30AM - 8:00PM,11:30AM - 8:00PM,11:30AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,12:00PM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/309/478/avatar/1652907926-20210602_143351.jpg?fit=crop&auto=format&w=140&h=140
True North Cannabis Co. - Brantford,153 West St,"Brantford, ON CA N3T 3G4",Canada,519 757 6000,info@tncc.ca,https://tncc.ca/,,,,https://www.google.com/maps/dir/?api=1&destination=153%20West%20St%20Brantford%2C%20ON%20CA%20N3T%203G4,Adult-Use Retail: CRSA1195095,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:30AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/869/avatar/1625053990-tncc.jpeg?fit=crop&auto=format&w=140&h=140
Ganja Garden,18 Market Street Unit A,"Brantford, ON CA N3T 2Z5",Canada,(519) 304-2266,info@getganja.ca,https://www.getganja.ca/,,,https://www.instagram.com/GanjaGardenCa,https://www.google.com/maps/dir/?api=1&destination=18%20Market%20Street%20Unit%20A%20Brantford%2C%20ON%20CA%20N3T%202Z5,Adult-Use Retail: CRSA1206042,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 10:00PM,9:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/322/476/avatar/1661404802-logovector.jpg?fit=crop&auto=format&w=140&h=140
Rama Cannabis,5988 Rama Rd,"Orillia, ON CA L3V 6H6",Canada,705-326-0960,info@ramacannabis.ca,http://www.ramacannabis.ca/,,,https://www.facebook.com/Rama-Cannabis-106159224799656,https://www.google.com/maps/dir/?api=1&destination=5988%20Rama%20Rd%20Orillia%2C%20ON%20CA%20L3V%206H6,Adult-Use Retail: CRSA1174301,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,10:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/308/331/avatar/1629149690-screen_shot_2021-08-16_at_23336_pm.png?fit=crop&auto=format&w=140&h=140
Harvest Cannabis Co,59 Dalhousie St.,"Brantford, ON CA N3T 2J1",Canada,(519) 758-5050,harvestcannabisco@gmail.com,https://www.harvestcannabisco.ca/,,,https://www.facebook.com/harvestcc420,https://www.google.com/maps/dir/?api=1&destination=59%20Dalhousie%20St.%20Brantford%2C%20ON%20CA%20N3T%202J1,,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 9:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/304/721/avatar/1629119614-screen_shot_2021-08-16_at_91302_am.png?fit=crop&auto=format&w=140&h=140
Tokyo Smoke - Waterloo Bridgeport Plaza,94 Bridgeport Rd E,"Waterloo, ON CA N2J 2J9",Canada,(226) 647-2264,askbob@tokyosmoke.ca,https://stores.tokyosmoke.com/on/waterloo-open/94-bridgeport-rd-e,,,,https://www.google.com/maps/dir/?api=1&destination=94%20Bridgeport%20Rd%20E%20Waterloo%2C%20ON%20CA%20N2J%202J9,,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/314/441/avatar/1642449439-store1a15f2043.jpg?fit=crop&auto=format&w=140&h=140
Flowertown Cannabis - Bridgenorth,#4-874 Ward Street,"Bridgenorth, ON CA K0L 1H0",Canada,(705) 400-7965,social@flowertowncannabis.ca,,,,,https://www.google.com/maps/dir/?api=1&destination=%234-874%20Ward%20Street%20Bridgenorth%2C%20ON%20CA%20K0L%201H0,,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 7:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/static/placeholders/weedmaps-logo.jpg?fit=crop&auto=format&w=140&h=140
VIP Cannabis Company - Elmira,33 Arthur St S.,"Elmira, ON CA N3B 2M4",Canada,(519) 904-2711,vipcannabiselmira@gmail.com,https://vipcannabis.ca/,,,https://www.facebook.com/vipcannabiz,https://www.google.com/maps/dir/?api=1&destination=33%20Arthur%20St%20S.%20Elmira%2C%20ON%20CA%20N3B%202M4,Adult-Use Retail: CRSA1245417,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,10:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/320/893/avatar/1658521674-vip_logo_white_01.png?fit=crop&auto=format&w=140&h=140
Sessions Cannabis - Waterloo,573 King St N,"Waterloo, Ontario CA N2J 2Y9",Canada,(519) 208-7374,waterloo@sessions.ca,https://www.sessions.ca/waterloo-dispensary-menu?,,,https://www.facebook.com/startyoursession,https://www.google.com/maps/dir/?api=1&destination=573%20King%20St%20N%20Waterloo%2C%20Ontario%20CA%20N2J%202Y9,Adult-Use Retail: CRSA1190871,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/306/495/avatar/1623182360-1608740292-sessions_cannabis_logo.png?fit=crop&auto=format&w=140&h=140
Session 7,220 King St North Unit G2,"Waterloo, ON CA N2J 2Y7",Canada,5192087775,Info@session7.ca,http://session7.ca/,,,https://www.facebook.com/Session7Waterloo,https://www.google.com/maps/dir/?api=1&destination=220%20King%20St%20North%20Unit%20G2%20Waterloo%2C%20ON%20CA%20N2J%202Y7,Adult-Use Retail: CRSA1204261,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:30PM,10:00AM - 10:30PM,10:00AM - 8:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/309/125/avatar/1623857342-gdbdb.png?fit=crop&auto=format&w=140&h=140
Value Buds - Waterloo,628 King St N,"Waterloo, ON CA N2V 0C7",Canada,(519) 888-0483,info@valuebuds.com,http://www.valuebuds.com/,,,https://twitter.com/value_buds,https://www.google.com/maps/dir/?api=1&destination=628%20King%20St%20N%20Waterloo%2C%20ON%20CA%20N2V%200C7,Adult-Use Retail: CRSA1225441,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/316/040/avatar/1646846445-value-buds_1920x1920_.jpeg?fit=crop&auto=format&w=140&h=140
Uptown Herb,56 King St N unit 3,"Waterloo, ON CA N2J 2X1",Canada,5199542600,info@uptownherb.ca,http://www.uptownherb.ca/,,,https://www.facebook.com/uptownherbwaterloo,https://www.google.com/maps/dir/?api=1&destination=56%20King%20St%20N%20unit%203%20Waterloo%2C%20ON%20CA%20N2J%202X1,Adult-Use Retail: CRSA1178467,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 11:00PM,10:00AM - 11:00PM,11:00AM - 7:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/310/116/avatar/1628736451-uptown-herb-logo.jpg?fit=crop&auto=format&w=140&h=140
Cannabis Supply Co. - Brantford,108 Colborne St W Unit D,"Brantford, ON CA N3T1K7",Canada,1-519-304-3420,hello@cannabissupplyco.ca,http://www.cannabissupplyco.ca/,,,https://www.facebook.com/Cannabis%20Supply%20Co.,https://www.google.com/maps/dir/?api=1&destination=108%20Colborne%20St%20W%20Unit%20D%20Brantford%2C%20ON%20CA%20N3T1K7,Adult-Use Retail: CRSA1191133,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 9:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/314/825/avatar/1644426583-cannabis_block_logo_colour.jpg?fit=crop&auto=format&w=140&h=140
Canna Cabana - Waterloo,32 King St South,"Waterloo, ON CA N2J 1N9",Canada,(519) 783-1362,info@cannacabana.com,https://cannacabana.com/on/waterloo/waterloo/,,,,https://www.google.com/maps/dir/?api=1&destination=32%20King%20St%20South%20Waterloo%2C%20ON%20CA%20N2J%201N9,,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/307/389/avatar/1614870321-Canna_Cabana_logo.jpg?fit=crop&auto=format&w=140&h=140
Sweet Seven Cannabis Co. - Waterloo,71 King Street North,"Waterloo, ON CA N2J 2X2",Canada,(519) 804-7733,info@sweetsevencannabis.ca,https://www.sweetsevencannabis.ca/,,,https://www.facebook.com/sweetsevencanna,https://www.google.com/maps/dir/?api=1&destination=71%20King%20Street%20North%20Waterloo%2C%20ON%20CA%20N2J%202X2,,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,11:00AM - 8:00PM,12:00PM - 6:00PM,,,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/305/958/avatar/1607440851-Screen_Shot_2020-12-08_at_10.13.46_AM.png?fit=crop&auto=format&w=140&h=140
Highland Cannabis - 370 Highland Rd W,370 Highland Road West,"Kitchener, ON CA N2M 5J9",Canada,519-742-4200,owen@highlandcannabis.ca,http://www.highlandonhighland.com/,,,https://www.facebook.com/highlandonhighland,https://www.google.com/maps/dir/?api=1&destination=370%20Highland%20Road%20West%20Kitchener%2C%20ON%20CA%20N2M%205J9,Adult-Use Retail: CRSA1172424,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,10:00AM - 10:00PM,11:00AM - 8:00PM,Y,Y,,,Y,,,https://images.weedmaps.com/dispensaries/000/306/583/avatar/1611747993-Screen_Shot_2021-01-27_at_6.45.43_AM.png?fit=crop&auto=format&w=140&h=140
Tokyo Smoke - Wasaga Beach,1890 MOSLEY ST UNIT 2,"Wasaga Beach, Ontario CA L9Z1Z4",Canada,705-617-1678,tokyowasaga@gmail.com,https://dutchie.com/stores/tokyo-smoke-wasaga-beach-mosley,,,https://www.facebook.com/TokyoSmokeOfficial,https://www.google.com/maps/dir/?api=1&destination=1890%20MOSLEY%20ST%20UNIT%202%20Wasaga%20Beach%2C%20Ontario%20CA%20L9Z1Z4,Adult-Use Retail: CRSA1199591,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,9:00AM - 11:00PM,Y,Y,,,,,,https://images.weedmaps.com/dispensaries/000/308/215/avatar/1628791670-osborne.jpeg?fit=crop&auto=format&w=140&h=140
